course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
graphql with react the complete developers guide,150,6412,False,False,False,False,True,False,False,False,True,8.766082459148864,0.75
create a simple photo gallery with dropzonejs slick and php,0,2464,False,True,False,False,False,False,False,False,True,7.80994708647679,0.0
wordpress in under an hour createmanage your own website,0,6474,False,True,False,False,False,False,False,False,True,8.775703886567738,0.0
twitter bootstrap 2 for beginners,20,2388,False,False,True,False,False,False,False,False,True,7.77863014732581,0.1
bootstrap tutorial essentials from basic to advanced,195,1494,False,True,False,False,False,False,False,False,True,7.3098814858247865,0.975
create an engaging website with twitter bootstrap 2x,20,1463,False,True,False,False,False,False,False,False,True,7.288927694521257,0.1
javascript basics for beginners,30,1057,False,False,True,False,False,False,False,False,True,6.964135612418245,0.15
css tutorial for beginners style your wordpress templates,35,1049,False,False,True,False,False,False,False,False,True,6.956545443151569,0.17500000000000002
html5 and css3 build modern responsive websites,175,109,False,True,False,False,False,False,False,False,True,4.700480365792417,0.875
psd to html5css3 using twitter bootstrap 3,95,2073,False,True,False,False,False,False,False,False,True,7.637234388789473,0.47500000000000003
web development make a website that will sell for thousands,50,1116,False,True,False,False,False,False,False,False,True,7.018401799069201,0.25
wordpress basics to business share and sell your expertise,50,1125,False,False,True,False,False,False,False,False,True,7.026426808699636,0.25
php zend framework 2creating a crud application,40,802,False,True,False,False,False,False,False,False,True,6.688354713946762,0.2
javascript fundamentals,0,4409,False,True,False,False,False,False,False,False,True,8.391629968440892,0.0
building a website with jekyll,20,686,False,True,False,False,False,False,False,False,True,6.532334292222349,0.1
big data and apache hadoop for developers fundamentals,30,1154,False,False,False,False,True,False,False,False,True,7.051855622955894,0.15
wordpress development create a custom wordpress website,120,885,False,True,False,False,False,False,False,False,True,6.786716950605081,0.6
how to make a wordpress website 2017,0,2437,False,False,True,False,False,False,False,False,True,7.798933310041217,0.0
restful services with aspnet web api,85,716,False,True,False,False,False,False,False,False,True,6.57507584059962,0.425
web hosting fundamentals,20,1867,False,True,False,False,False,False,False,False,True,7.532623618788788,0.1
learning path react make stunning react websites,200,91,False,False,False,True,False,False,False,False,True,4.5217885770490405,1.0
administering microsoft sql server 2012 databases 70462,60,586,False,True,False,False,False,False,False,False,True,6.375024819828097,0.3
php codeignitercrud concepts in mvc,40,601,False,True,False,False,False,False,False,False,True,6.400257445308821,0.2
adobe experience manager cms basics,35,81,False,False,True,False,False,False,False,False,True,4.406719247264253,0.17500000000000002
introduction to frontend web development for beginners,145,1018,False,False,True,False,False,False,False,False,True,6.926577033222725,0.725
php complete login and registration system with php mysql,200,1448,False,True,False,False,False,False,False,False,True,7.278628942320682,1.0
javascript complete guide to learning javascript,200,1296,False,False,True,False,False,False,False,False,True,7.167809184316444,1.0
advanced scalable python web development using flask,120,1299,False,False,False,False,True,False,False,False,True,7.170119543449628,0.6
jquery for absolute beginners lite,20,1769,False,True,False,False,False,False,False,False,True,7.478734825567875,0.1
html complete course beginner to expert,0,20073,False,True,False,False,False,False,False,False,True,9.907180724373745,0.0
crossplatform development with aspnet core 10 mvc,35,601,False,True,False,False,False,False,False,False,True,6.400257445308821,0.17500000000000002
build a photo blog with ruby on rails,20,2281,False,False,False,False,True,False,False,False,True,7.732807530422021,0.1
practical php master the basics and code dynamic websites,0,83737,False,True,False,False,False,False,False,False,True,11.33544815583915,0.0
sass workflow,0,20890,False,False,True,False,False,False,False,False,True,9.947073723199049,0.0
learn php fundamentals from scratch,0,48650,False,False,True,False,False,False,False,False,True,10.792427642387484,0.0
xml for absolute beginners learn to create your own tags,75,1945,False,False,True,False,False,False,False,False,True,7.57353126274595,0.375
joomla create a joomla website this weekend with no coding,0,18496,False,False,True,False,False,False,False,False,True,9.82536383575455,0.0
javascript for beginners a complete guide,100,1193,False,True,False,False,False,False,False,False,True,7.085064293952548,0.5
laravel deployment launch your laravel application online,0,4905,False,False,False,False,True,False,False,False,True,8.498214224818435,0.0
wordpress development crash course from zero to hero,60,1699,False,True,False,False,False,False,False,False,True,7.438383530044307,0.3
learn how to create a wordpress theme using pinegrow,0,11812,False,False,False,False,True,False,False,False,True,9.37695589894852,0.0
learn to build web apps using laravel framework,30,746,False,True,False,False,False,False,False,False,True,6.616065185132817,0.15
flexbox the complete guide,35,189,False,True,False,False,False,False,False,False,True,5.247024072160486,0.17500000000000002
how to safely copy and move your wordpress website,60,1419,False,False,False,False,True,False,False,False,True,7.258412150595307,0.3
angularjs basics for beginners,45,1237,False,True,False,False,False,False,False,False,True,7.121252453244542,0.225
json for beginners a very basic introduction,65,1703,False,False,True,False,False,False,False,False,True,7.440733707389261,0.325
learn sass and improve your css,55,1849,False,True,False,False,False,False,False,False,True,7.52294091807237,0.275
angular tutorial for beginners,0,5397,False,False,True,False,False,False,False,False,True,8.59378379357795,0.0
html and css for absolute beginners,0,4410,False,True,False,False,False,False,False,False,True,8.39185670010494,0.0
javascript jquery and ajax,20,1554,False,True,False,False,False,False,False,False,True,7.349230824613334,0.1
laravel blog development starter,0,4499,False,True,False,False,False,False,False,False,True,8.411832675758411,0.0
react learn reactjs fundamentals for frontend developers,55,1993,False,True,False,False,False,False,False,False,True,7.597897950521784,0.275
javascript for absolute beginners level two,30,424,False,False,False,False,True,False,False,False,True,6.052089168924417,0.15
how to create a real estate website with wordpress 2017,0,3782,False,False,True,False,False,False,False,False,True,8.23827262463303,0.0
the complete html5 and css3 course with 8 websites design,30,1551,False,True,False,False,False,False,False,False,True,7.347299700743164,0.15
introduction to modern programming with php,20,954,False,False,True,False,False,False,False,False,True,6.86171134048073,0.1
html introduction course learn html in 2 hours,0,7304,False,True,False,False,False,False,False,False,True,8.8963143241848,0.0
learn html css how to start your web development career,0,15462,False,False,True,False,False,False,False,False,True,9.64620535247543,0.0
react vs angular vs vuejs by example,0,6958,False,False,True,False,False,False,False,False,True,8.84779106484485,0.0
create wordpress plugins,50,964,False,True,False,False,False,False,False,False,True,6.872128101338986,0.25
build and deploy a lamp server on aws,0,3571,False,False,True,False,False,False,False,False,True,8.18088094199639,0.0
build your own beautiful blog in wordpress seo,200,2421,False,True,False,False,False,False,False,False,True,7.792348924113037,1.0
angularjs authentication secure your app with auth0,0,21689,False,True,False,False,False,False,False,False,True,9.98460660382092,0.0
learn bootstrap 4 by example,0,5542,False,True,False,False,False,False,False,False,True,8.620291149419804,0.0
complete woocommerce plugin tutorial for wordpress 2017,0,7922,False,False,True,False,False,False,False,False,True,8.977525200965243,0.0
how to build and make a wordpress website from scratch 2017,0,7055,False,True,False,False,False,False,False,False,True,8.861633597686627,0.0
docker for developers newest version 112 with swarm mode,95,767,False,False,True,False,False,False,False,False,True,6.643789733147672,0.47500000000000003
angular material quickstart,0,3766,False,False,True,False,False,False,False,False,True,8.23403420769204,0.0
html and css for beginners build a website launch online,0,70773,False,True,False,False,False,False,False,False,True,11.167246980597342,0.0
